Payer,Policy Category,Policy Type,Code,Code Description,Service Type,Policy or Diagnosis detail,Source,Policy,Annual Claim Paid
Aetna,Clinical,NCCI,G0444,Depression screen annual,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,412,640"
Aetna,Clinical,NCCI,G0444,Depression screen annual,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,593,152"
Aetna,Clinical,NCCI,G0444,Depression screen annual,Q6,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,277,818"
Aetna,Clinical,NCCI,G0444,Depression screen annual,Q6,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,711,085"
Aetna,Clinical,NCCI,G0444,Depression screen annual,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,134,854"
Aetna,Clinical,NCCI,G0444,Depression screen annual,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,057,044"
Aetna,Clinical,NCCI,G0444,Depression screen annual,AQ,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,922,271"
Aetna,Clinical,NCCI,G0444,Depression screen annual,AQ,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,411,107"
Aetna,Clinical,NCCI,G0444,Depression screen annual,95,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,236,525"
Aetna,Clinical,NCCI,G0444,Depression screen annual,KX,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,283,784"
Aetna,Clinical,NCCI,G0444,Depression screen annual,KX,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,249,543"
Aetna,Clinical,NCCI,G0444,Depression screen annual,GT,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,917,362"
Aetna,Clinical,NCCI,96110,Developmental Screen W/Scoring & Doc Std Instrm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,549,280"
Aetna,Clinical,NCCI,96110,Developmental Screen W/Scoring & Doc Std Instrm,EP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,525,836"
Aetna,Clinical,NCCI,96110,Developmental Screen W/Scoring & Doc Std Instrm,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,755,739"
Aetna,Clinical,NCCI,96110,Developmental Screen W/Scoring & Doc Std Instrm,EP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,336,400"
Aetna,Clinical,NCCI,96110,Developmental Screen W/Scoring & Doc Std Instrm,GT,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,565,652"
Aetna,Clinical,NCCI,96110,Developmental Screen W/Scoring & Doc Std Instrm,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,840,463"
Aetna,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,331,166"
Aetna,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,205,275"
Aetna,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,95,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,747,206"
Aetna,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,GT,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,415,106"
Aetna,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,721,607"
Aetna,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,KX,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,444,644"
Aetna,Clinical,NCCI,99214,OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,251,668"
Aetna,Clinical,NCCI,99396,Periodic Preventive Med Est Patient 40-64Yrs,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,329,904"
Aetna,Clinical,NCCI,99396,Periodic Preventive Med Est Patient 40-64Yrs,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,696,593"
Aetna,Clinical,NCCI,99396,Periodic Preventive Med Est Patient 40-64Yrs,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,280,074"
Aetna,Clinical,NCCI,99213,OFFICE/OUTPATIENT ESTABLISHED LOW MDM 20 MIN,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,266,787"
Aetna,Clinical,NCCI,99213,OFFICE/OUTPATIENT ESTABLISHED LOW MDM 20 MIN,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,897,507"
Aetna,Clinical,NCCI,99213,OFFICE/OUTPATIENT ESTABLISHED LOW MDM 20 MIN,95,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,619,091"
Aetna,Clinical,NCCI,99213,OFFICE/OUTPATIENT ESTABLISHED LOW MDM 20 MIN,95,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,000,659"
Aetna,Clinical,NCCI,45390,Colonoscopy Flx W/Endoscopic Mucosal Resection,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,514,049"
Aetna,Clinical,NCCI,45390,Colonoscopy Flx W/Endoscopic Mucosal Resection,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,438,807"
Aetna,Clinical,NCCI,45390,Colonoscopy Flx W/Endoscopic Mucosal Resection,52,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,540,781"
Aetna,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,621,192"
Aetna,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,EP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,632,548"
Aetna,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,553,765"
Aetna,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,EP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,389,716"
Aetna,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,469,665"
Aetna,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,465,640"
Aetna,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,52,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,672,128"
Aetna,Clinical,NCCI,99173,Screening Test Visual Acuity Quantitative Bilat,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,844,336"
Aetna,Clinical,NCCI,99395,Periodic Preventive Med Est Patient 18-39 Yrs,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,799,210"
Aetna,Clinical,NCCI,99395,Periodic Preventive Med Est Patient 18-39 Yrs,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,852,475"
Aetna,Clinical,NCCI,11102,TANGENTIAL BIOPSY SKIN SINGLE LESION,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,119,913"
Aetna,Clinical,NCCI,11102,TANGENTIAL BIOPSY SKIN SINGLE LESION,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,628,224"
Aetna,Clinical,NCCI,11102,TANGENTIAL BIOPSY SKIN SINGLE LESION,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,013,469"
Aetna,Clinical,NCCI,11102,TANGENTIAL BIOPSY SKIN SINGLE LESION,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,755,090"
Aetna,Clinical,NCCI,45380,Colonoscopy W/Biopsy Single/Multiple,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,435,441"
Aetna,Clinical,NCCI,45380,Colonoscopy W/Biopsy Single/Multiple,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,857,143"
Aetna,Clinical,NCCI,45380,Colonoscopy W/Biopsy Single/Multiple,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,173,427"
Aetna,Clinical,NCCI,45380,Colonoscopy W/Biopsy Single/Multiple,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,881,702"
Aetna,Clinical,NCCI,45380,Colonoscopy W/Biopsy Single/Multiple,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,811,141"
Aetna,Clinical,NCCI,45380,Colonoscopy W/Biopsy Single/Multiple,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,734,915"
Aetna,Clinical,NCCI,45380,Colonoscopy W/Biopsy Single/Multiple,52,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,767,636"
Aetna,Clinical,NCCI,45380,Colonoscopy W/Biopsy Single/Multiple,PT,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,561,297"
Aetna,Clinical,NCCI,G0447,Behavior counsel obesity 15m,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,727,466"
Aetna,Clinical,NCCI,G0447,Behavior counsel obesity 15m,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,111,221"
Aetna,Clinical,NCCI,G0447,Behavior counsel obesity 15m,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,989,071"
Aetna,Clinical,NCCI,G0447,Behavior counsel obesity 15m,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,738,207"
Aetna,Clinical,NCCI,G0447,Behavior counsel obesity 15m,95,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,083,712"
Aetna,Clinical,NCCI,G0447,Behavior counsel obesity 15m,GT,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,937,416"
Aetna,Clinical,NCCI,G0447,Behavior counsel obesity 15m,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,298,529"
Aetna,Clinical,NCCI,93000,Ecg Routine Ecg W/Least 12 Lds W/I&R,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,393,613"
Aetna,Clinical,NCCI,93000,Ecg Routine Ecg W/Least 12 Lds W/I&R,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,363,434"
Aetna,Clinical,NCCI,93000,Ecg Routine Ecg W/Least 12 Lds W/I&R,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,808,313"
Aetna,Clinical,NCCI,93000,Ecg Routine Ecg W/Least 12 Lds W/I&R,AQ,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,078,040"
Aetna,Clinical,NCCI,93000,Ecg Routine Ecg W/Least 12 Lds W/I&R,52,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,377,197"
Aetna,Clinical,NCCI,96161,Caregiver Hlth Risk Assmt Score Doc Stnd Instrm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,802,147"
Aetna,Clinical,NCCI,96161,Caregiver Hlth Risk Assmt Score Doc Stnd Instrm,EP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,182,939"
Aetna,Clinical,NCCI,96161,Caregiver Hlth Risk Assmt Score Doc Stnd Instrm,33,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,626,753"
Aetna,Clinical,NCCI,96161,Caregiver Hlth Risk Assmt Score Doc Stnd Instrm,EP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,504,568"
Aetna,Clinical,NCCI,96161,Caregiver Hlth Risk Assmt Score Doc Stnd Instrm,52,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,013,441"
Aetna,Clinical,NCCI,19380,REVISION OF RECONSTRUCTED BREAST,50,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,133,652"
Aetna,Clinical,NCCI,12032,Repair Intermediate S/A/T/E 2.6-7.5 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,250,589"
Aetna,Clinical,NCCI,12032,Repair Intermediate S/A/T/E 2.6-7.5 Cm,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,598,267"
Aetna,Clinical,NCCI,12032,Repair Intermediate S/A/T/E 2.6-7.5 Cm,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,420,790"
